"","Vacc_scenario","Year","sample","Age <1","Age 1-5","Age 6-14","Age 15-19","Age 20-49","Age 50+"
"619",1,"2016","21347",539471.678765558,2767573.358804,4618736.12707919,2134296.86234288,6191888.32308223,1929870.97205716
"620",1,"2016","26626",424319.437519579,2187600.15021067,3644525.97852019,1741057.22812853,4980838.17212502,1111561.76877792
"621",1,"2016","27986",411931.905567578,2165293.54081511,3612339.03307332,1780179.30032599,5130310.88359562,1635399.74798114
"622",1,"2016","28715",623775.40962826,3040385.92512548,5063134.26203827,3799497.64584107,10635511.8270011,941685.014980033
"623",1,"2016","28884",676129.200825609,3470960.12185846,5812675.07104645,2930609.62660521,8350724.69735483,2037456.19008776
"624",1,"2016","31423",445529.887479968,2539319.20565555,4320689.5856887,1347265.15379109,3762653.52574999,1229222.00804426
"625",1,"2016","3183",457003.3595603,2298124.99502377,3810010.46851327,1679940.05102204,4739280.19035827,647259.805350841
"626",1,"2016","33141",457139.79961821,2686794.97759617,4622108.57280278,1458930.2708777,4074628.20425743,811428.683714427
"627",1,"2016","34172",519222.82727412,2478425.30021746,4077200.20597135,3750734.98161813,10763837.3601184,1627035.51204964
"628",1,"2016","36307",506091.537841429,2619617.2112888,4394746.92127433,2282192.25552157,6567920.5796875,1486467.61865043
"629",1,"2016","36565",409428.886807659,2066363.54073386,3443725.03676097,2014320.85180526,5657933.31572443,702922.635193764
"630",1,"2016","36737",360340.996368216,2052830.96428747,3498772.28717574,1426951.34525418,3934659.65065773,824958.270872821
"631",1,"2016","36892",592732.403930989,3268876.70714271,5562794.89910954,2152177.79744012,6069468.55424679,1348261.78682193
"632",1,"2016","37080",531655.373352288,2878062.9646743,4864881.06299197,1874067.64900638,5311616.44844139,1508702.3971439
"633",1,"2016","37398",681187.135493146,3478863.21777584,5843709.1724765,3218434.68507967,9008919.65791777,1223069.26470038
"634",1,"2016","38080",581017.800687511,3176404.60109028,5402295.57000088,2044733.14131075,5820115.03543251,1309216.24592129
"635",1,"2016","38399",664923.029806382,3815228.90675936,6514274.92431645,1320040.37282218,3906448.88016946,2157708.60316305
"636",1,"2016","38870",468501.989767482,2546096.55082178,4313869.05161074,1641320.29698798,4629421.70762783,817962.383442344
"637",1,"2016","39204",436990.518983363,2242187.98013301,3746217.67260143,2139205.48861359,5981880.88780822,1121776.40770109
"638",1,"2016","40145",417967.167645005,2151364.48180817,3598620.07366205,2268246.27337913,6344748.71161888,749053.62944674
"639",1,"2016","41477",444813.471476322,2287798.92740579,3804607.33582877,1825061.51356073,5092496.66653174,1149395.89136605
"640",1,"2016","421",409438.417003655,2306107.02092674,3936579.51087772,1298365.06668571,3588962.00642456,492234.391868157
"641",1,"2016","42552",379816.415224117,1821632.57530065,2992730.10572711,2491107.36652972,6975164.46772927,1116689.53782113
"642",1,"2016","42933",614757.072754274,3718159.5826898,6403662.52935907,1252686.07905836,3653528.62095311,1547512.37544433
"643",1,"2016","45288",717700.4807432,4050722.00129596,6909997.07265016,1902395.62237458,5386861.63456585,1719530.78417446
"644",1,"2016","45942",328644.037444854,1711330.10787747,2837262.47739745,1366600.6836286,3901080.76522486,856258.689013186
"645",1,"2016","46802",453959.245618234,2404541.26134305,4043213.13366902,1842662.06182783,5020343.87848367,512464.480377478
"646",1,"2016","47224",256608.075637861,1267280.27210094,2086842.62005331,1623785.44325752,4374183.32722768,309075.52566695
"647",1,"2016","47367",577362.428267946,2872069.55973991,4787751.20760708,2818197.0840921,7876794.60626399,1113115.51649969
"648",1,"2016","5011",544504.594602059,3425421.65272204,5918886.46206249,507678.608161577,1388774.9934425,498312.081568572
"649",1,"2016","506",262547.53609753,1372249.84097671,2270901.40974868,1379309.1742089,3939592.85440006,982961.976380372
"650",1,"2016","51542",585752.097725915,3233519.98701275,5441794.82771416,1236861.72285382,3536159.10492739,1665908.54952352
"651",1,"2016","53893",464417.653870849,2606668.70005054,4441683.26786856,1553881.41128261,4417530.92343118,1078772.02798971
"652",1,"2016","5449",321515.8215546,1546487.32607,2525111.71740611,1731296.1622107,4793451.45918973,287071.783159481
"653",1,"2016","54520",261638.155020633,1390175.38251765,2290443.9614873,1034201.92038214,2998429.44835193,1024893.46302432
"654",1,"2016","55004",199311.664440212,963049.54954313,1541922.78845959,1237721.16046502,3448922.3269882,483014.056038245
"655",1,"2016","55351",386513.514042356,2068665.76763705,3457844.70969697,1159774.30245264,3253021.22708114,633238.31849223
"656",1,"2016","56066",196942.175336073,935809.319527495,1509450.91426776,1573343.54783225,4269646.60538387,383257.989714801
"657",1,"2016","56127",349516.800281077,1762614.44761785,2914054.00003965,1828360.00828717,5062771.1578287,841809.833426635
"658",1,"2016","57658",454923.316213853,2593850.34042126,4427983.50405583,1388262.89721491,3935478.58946731,1100296.51194533
"659",1,"2016","62621",481034.262644358,2384699.66210667,3938485.31984368,2231763.17477858,6361661.25409815,1557013.90706003
"660",1,"2016","6379",438836.369053313,2116401.02344084,3475272.22068354,2711637.5743523,7695147.01923212,1529097.12609138
"661",1,"2016","6472",402934.216667374,2100098.20109713,3538441.71818226,2308370.46888717,6328621.54728478,623179.705638419
"662",1,"2016","65392",161923.314877897,886156.747603556,1460092.60922787,710871.558936924,1917254.0422812,154113.07418124
"663",1,"2016","65565",165939.307774619,826468.881176072,1339895.06926814,1620675.59003001,4398058.93964668,174223.999359601
"664",1,"2016","68935",398722.1420643,2206099.37103701,3726000.20066383,1375254.00469424,3789343.57408605,712678.287076379
"665",1,"2016","69914",651013.663665607,3782964.45684737,6494871.37697257,1452473.74261285,4006861.39409803,932769.243036064
"666",1,"2016","71381",638618.567193979,3277271.47833288,5514505.35155137,2879167.65194769,8011406.14440115,983732.597120186
"667",1,"2016","71861",698212.800013018,4116775.1553012,7097632.79110426,1471203.47493945,4008084.83540954,481518.764675563
"668",1,"2016","72817",534932.042438352,2782032.14317661,4653810.67478678,1783235.89568922,4978685.73759113,761335.770942403
"669",1,"2016","73311",628537.95785136,3475252.0162481,5908865.67993536,2450273.75027075,7022215.83784995,1266562.74571062
"670",1,"2016","741",583851.623738503,3109119.47860377,5214984.75820502,1731291.54849507,4920211.31176162,1023646.08055256
"671",1,"2016","74173",513323.718306637,2546140.83351712,4209836.29701122,2795103.47573785,8119876.30273693,1849331.00750803
"672",1,"2016","74325",597386.990575172,2966376.2645146,4924281.49106571,2781261.00485622,7821685.89568822,1028014.14319894
"673",1,"2016","75414",670860.522741106,3530886.94325315,5963261.68618495,2869705.72768071,8051796.60789576,1274153.68586175
"674",1,"2016","75587",521143.012655646,2556989.28005187,4233915.59511047,2773607.34222427,7807440.65462805,1598728.29481885
"675",1,"2016","76110",440247.702955068,2544071.60720279,4374140.92040856,1584741.46405496,4384315.06811489,545049.177035285
"676",1,"2016","76419",557415.443842479,2807470.7421562,4686537.3338604,2597431.03472245,7348085.92736283,1528471.07109524
"677",1,"2016","77081",539970.523125285,2941129.5585371,4987900.37030375,1831220.16552244,5222210.75201277,1344743.30381571
"678",1,"2016","78635",447995.854698065,2492500.82923323,4245286.99373601,1928782.78010327,5351188.05492921,913162.597997779
"679",1,"2016","79067",714915.712423114,3903520.2901983,6596227.12005363,2000317.40390342,5762039.62308964,2272228.4385804
"680",1,"2016","7944",319859.495672112,1537203.05880523,2492663.01613723,2081970.71952508,6061256.77370661,1223316.22631497
"681",1,"2016","79963",611357.731947287,3560439.12383815,6106427.20425169,1497264.27797544,4287415.53133714,1652087.17523093
"682",1,"2016","80345",767669.379122055,3865424.81606107,6445107.47345411,3357884.15133898,9706963.65964494,2623684.95044042
"683",1,"2016","80697",617314.103647897,3370645.76965117,5717345.0929615,2500983.21391659,7228758.21101409,1912490.40334559
"684",1,"2016","80960",500190.963617239,2787026.25162342,4716816.67833822,1211102.25511891,3526049.85934027,1666175.91804865
"685",1,"2016","82925",548132.953631733,3152943.19019506,5405288.08022712,1713440.14914746,4780374.63323993,1115704.00835679
"686",1,"2016","84682",402179.505056127,2573871.33478592,4465919.16049021,454973.668658179,1262917.94145486,705219.406784903
"687",1,"2016","84746",412801.835301434,2251307.03568261,3820577.91072888,1844661.40596826,5068451.29324664,666433.488891572
"688",1,"2016","85945",484199.323659167,2643751.31544331,4475349.23436217,1612278.49028268,4589529.89557539,1224631.42164397
"689",1,"2016","88719",659008.753103625,3709312.93313524,6352561.82542661,1988854.29318527,5542165.66920325,618193.361747867
"690",1,"2016","88723",513952.875220593,2891324.12189732,4948597.05933476,2122672.19474008,5833244.97833559,663208.965369679
"691",1,"2016","89834",341803.96301618,1986376.27833254,3402323.08510799,1244715.5954218,3439967.77255522,563880.1997678
"692",1,"2016","90462",568593.145703999,3036863.77008069,5149216.79132608,2245623.58391131,6252361.20821262,893651.880640943
"693",1,"2016","90853",449147.398757361,2212805.64674697,3672010.91673117,2583246.99646437,7139083.81226047,881974.438014778
"694",1,"2016","93021",771259.594349024,4569351.36345539,7864411.65810525,1279900.24678772,3530307.54023984,913780.291451767
"695",1,"2016","93187",591984.767921494,3458486.59481102,5932071.45866937,1909449.80264102,5280681.98780066,1067086.53090943
"696",1,"2016","93833",607005.57549724,3486103.06680705,5974747.31807971,1687279.13513537,4758347.76263643,1279768.19733973
"697",1,"2016","9736",297074.391986505,1541082.00337061,2559923.67014875,1542159.35629708,4280539.65717654,613089.904528346
"698",1,"2016","97383",346045.183907832,1648578.27374394,2686266.18818712,1879232.53634454,5298426.45734989,677255.904467538
"699",1,"2016","98203",346421.800489152,1595445.65753667,2582319.46263502,2710559.19942721,7693467.18118588,1454354.56890198
"700",1,"2016","99651",510778.771941813,2701113.61417091,4538295.5923847,1744690.8441309,4959637.83370227,1001207.20493567
"701",1,"2017","10336",31931.4049452374,209345.161167137,301807.27333895,45232.2582786448,123931.507751064,111669.108992254
"702",1,"2017","12234",18785.0472660725,120369.880969749,143700.522331375,43760.3893660405,119927.723425981,80897.9967291064
"703",1,"2017","12816",18206.4288256107,119368.529706243,143350.833968279,41964.3993676295,114636.560424248,62412.1592149611
"704",1,"2017","12839",17166.1117836945,107467.244276176,120504.945705507,48428.5551164988,132910.00243259,72854.4277500006
"705",1,"2017","13978",21123.3536890921,129312.486881666,158206.594680473,58851.3606765081,162027.019868679,83840.3388076817
"706",1,"2017","1412",70232.2726199326,442063.437080438,708937.119602974,95910.4138926011,264682.648684239,192127.807247893
"707",1,"2017","14418",42663.8000936524,268940.53162969,405699.361602788,74059.7301452503,202384.11332838,113035.689513594
"708",1,"2017","14849",37132.0238192267,229511.982176446,335772.995586583,81164.4887280709,219816.851855631,88618.4790133402
"709",1,"2017","15046",29838.9271532001,193438.549368341,273390.672059474,48915.2484051608,134111.573789324,101711.29158346
"710",1,"2017","16747",14961.7879675568,94312.7213159783,97520.4451008332,44760.2189644497,122738.03799143,67898.4022380922
"711",1,"2017","18031",21794.5613621496,131581.922108501,162573.709981849,69765.9347755183,187939.857739077,65449.7804610086
"712",1,"2017","18178",14271.6456018158,90337.6219265906,90792.6452222528,44183.6904010073,120571.439867807,62129.5606831776
"713",1,"2017","184",22248.0793374051,131970.212734512,161151.377665681,68980.8771190578,193587.568937156,106376.640248162
"714",1,"2017","18445",60688.4730820039,389481.070344174,622251.626373995,90494.9742447058,242316.792423973,86902.5065927273
"715",1,"2017","18956",28870.6018911291,187024.598278642,262513.35572143,50736.4511218222,138621.457304912,87817.1640373818
"716",1,"2017","19650",14387.7669983582,91845.9802230466,93471.0858578345,41933.6687733244,114684.177350926,66277.3632084633
"717",1,"2017","20140",64521.4812624742,391132.695483564,612500.460241949,104952.867125933,297793.416142113,264205.916529106
"718",1,"2017","20381",81050.6814793958,536879.125387018,882899.543021778,61869.4620939493,169372.464115916,189090.39962637
"719",1,"2017","21347",46089.5081410103,290188.986237764,439275.659426868,61080.7627227559,171294.104305135,207271.430298091
"720",1,"2017","26626",15056.5515329857,94864.6987410084,98588.207974005,45529.532702895,124544.414538634,65428.155728336
"721",1,"2017","27986",15727.0809507354,100989.807211995,109649.74144753,41580.6756051124,113661.317470853,70581.705323506
"722",1,"2017","28715",16190.2475525271,103786.55196554,114746.379066894,43032.1588188073,117676.679672678,68244.8768621046
"723",1,"2017","28884",48970.5461014326,306646.575439175,472736.369009181,89766.8127000709,242613.858174883,99294.8925646828
"724",1,"2017","31423",74805.57695845,421337.482493163,664085.700340989,239046.300667131,644562.296964186,132642.354625926
"725",1,"2017","3183",16176.1488567773,104175.365232576,115601.350692804,42458.413857984,116043.423797638,66218.8806076094
"726",1,"2017","33141",41800.9541469039,269757.467343417,408647.566255129,61365.2206155167,167716.502966619,111809.508402967
"727",1,"2017","34172",16687.4448257727,107940.062321394,122259.856540281,41576.9452417405,113643.739385708,70439.7505675727
"728",1,"2017","36307",15928.50378462,102154.05765825,112099.659851901,43723.0840418556,119271.459841973,62636.0583854985
"729",1,"2017","36565",39016.9416778175,257110.263755576,387937.985325586,51867.6122164189,141441.296461416,97502.0976672335
"730",1,"2017","36737",34741.0884183655,228209.195409933,337119.378740172,53380.4622754868,144864.522013447,78155.5513227043
"731",1,"2017","36892",25709.3833205351,166687.517886497,226761.439866441,49053.2938790506,133807.458861937,78673.6792262199
"732",1,"2017","37080",117122.68909459,726936.254550281,1200982.81424439,131102.864013663,370744.313714943,410949.207082775
"733",1,"2017","37398",171889.503641803,1140847.49640899,1947759.8930704,78535.4688093994,214596.550777051,323542.057978745
"734",1,"2017","38080",74476.8547176057,462013.428838095,740674.612314216,105709.284284299,295125.366338209,239450.764240359
"735",1,"2017","38399",69750.1541360406,471233.983197475,770456.960969976,49432.262685451,134783.665202075,134605.312384837
