"","day","v1","v2","v3","v4","v5","v6"
"496",2011-05-11,67221,331718,532125,235081,803808,202746
"497",2011-05-12,67229,331759,532190,235109,803906,202771
"498",2011-05-13,67237,331799,532255,235138,804004,202795
"499",2011-05-14,67246,331839,532319,235167,804101,202820
"500",2011-05-15,67254,331880,532384,235195,804199,202845
"501",2011-05-16,67262,331920,532449,235224,804297,202870
"502",2011-05-17,67270,331961,532514,235253,804395,202894
"503",2011-05-18,67278,332001,532579,235281,804493,202919
"504",2011-05-19,67287,332041,532643,235310,804591,202944
"505",2011-05-20,67295,332082,532708,235338,804689,202968
"506",2011-05-21,67303,332122,532773,235367,804787,202993
"507",2011-05-22,67311,332163,532838,235396,804884,203018
"508",2011-05-23,67319,332203,532903,235424,804982,203042
"509",2011-05-24,67327,332243,532967,235453,805080,203067
"510",2011-05-25,67336,332284,533032,235482,805178,203092
"511",2011-05-26,67344,332324,533097,235510,805276,203116
"512",2011-05-27,67352,332365,533162,235539,805374,203141
"513",2011-05-28,67360,332405,533227,235567,805472,203166
"514",2011-05-29,67368,332445,533291,235596,805570,203190
"515",2011-05-30,67377,332486,533356,235625,805668,203215
"516",2011-05-31,67385,332526,533421,235653,805765,203240
"517",2011-06-01,67393,332567,533486,235682,805863,203265
"518",2011-06-02,67401,332607,533551,235711,805961,203289
"519",2011-06-03,67409,332647,533615,235739,806059,203314
"520",2011-06-04,67417,332688,533680,235768,806157,203339
"521",2011-06-05,67426,332728,533745,235796,806255,203363
"522",2011-06-06,67434,332769,533810,235825,806353,203388
"523",2011-06-07,67442,332809,533875,235854,806451,203413
"524",2011-06-08,67450,332849,533939,235882,806548,203437
"525",2011-06-09,67458,332890,534004,235911,806646,203462
"526",2011-06-10,67467,332930,534069,235940,806744,203487
"527",2011-06-11,67475,332970,534134,235968,806842,203511
"528",2011-06-12,67483,333011,534199,235997,806940,203536
"529",2011-06-13,67491,333051,534263,236025,807038,203561
"530",2011-06-14,67499,333092,534328,236054,807136,203585
"531",2011-06-15,67507,333132,534393,236083,807234,203610
"532",2011-06-16,67516,333172,534458,236111,807331,203635
"533",2011-06-17,67524,333213,534522,236140,807429,203660
"534",2011-06-18,67532,333253,534587,236169,807527,203684
"535",2011-06-19,67540,333294,534652,236197,807625,203709
"536",2011-06-20,67548,333334,534717,236226,807723,203734
"537",2011-06-21,67557,333374,534782,236254,807821,203758
"538",2011-06-22,67565,333415,534846,236283,807919,203783
"539",2011-06-23,67573,333455,534911,236312,808017,203808
"540",2011-06-24,67581,333496,534976,236340,808114,203832
"541",2011-06-25,67589,333536,535041,236369,808212,203857
"542",2011-06-26,67597,333576,535106,236398,808310,203882
"543",2011-06-27,67606,333617,535170,236426,808408,203906
"544",2011-06-28,67614,333657,535235,236455,808506,203931
"545",2011-06-29,67622,333698,535300,236483,808604,203956
"546",2011-06-30,67630,333738,535365,236512,808702,203980
"547",2011-07-01,67638,333778,535430,236541,808800,204005
"548",2011-07-02,67647,333819,535494,236569,808897,204030
"549",2011-07-03,67655,333859,535559,236598,808995,204055
"550",2011-07-04,67663,333899,535624,236627,809093,204079
"551",2011-07-05,67671,333940,535689,236655,809191,204104
"552",2011-07-06,67679,333980,535754,236684,809289,204129
"553",2011-07-07,67688,334021,535818,236712,809387,204153
"554",2011-07-08,67696,334061,535883,236741,809485,204178
"555",2011-07-09,67704,334101,535948,236770,809583,204203
"556",2011-07-10,67712,334142,536013,236798,809680,204227
"557",2011-07-11,67720,334182,536078,236827,809778,204252
"558",2011-07-12,67728,334223,536142,236856,809876,204277
"559",2011-07-13,67737,334263,536207,236884,809974,204301
"560",2011-07-14,67745,334303,536272,236913,810072,204326
"561",2011-07-15,67753,334344,536337,236941,810170,204351
"562",2011-07-16,67761,334384,536402,236970,810268,204375
"563",2011-07-17,67769,334425,536466,236999,810366,204400
"564",2011-07-18,67778,334465,536531,237027,810463,204425
"565",2011-07-19,67786,334505,536596,237056,810561,204450
"566",2011-07-20,67794,334546,536661,237085,810659,204474
"567",2011-07-21,67802,334586,536725,237113,810757,204499
"568",2011-07-22,67810,334627,536790,237142,810855,204524
"569",2011-07-23,67818,334667,536855,237170,810953,204548
"570",2011-07-24,67827,334707,536920,237199,811051,204573
"571",2011-07-25,67835,334748,536985,237228,811149,204598
"572",2011-07-26,67843,334788,537049,237256,811246,204622
"573",2011-07-27,67851,334828,537114,237285,811344,204647
"574",2011-07-28,67859,334869,537179,237314,811442,204672
"575",2011-07-29,67868,334909,537244,237342,811540,204696
"576",2011-07-30,67876,334950,537309,237371,811638,204721
"577",2011-07-31,67884,334990,537373,237399,811736,204746
"578",2011-08-01,67892,335030,537438,237428,811834,204770
"579",2011-08-02,67900,335071,537503,237457,811932,204795
"580",2011-08-03,67908,335111,537568,237485,812029,204820
"581",2011-08-04,67917,335152,537633,237514,812127,204845
"582",2011-08-05,67925,335192,537697,237543,812225,204869
"583",2011-08-06,67933,335232,537762,237571,812323,204894
"584",2011-08-07,67941,335273,537827,237600,812421,204919
"585",2011-08-08,67949,335313,537892,237628,812519,204943
"586",2011-08-09,67958,335354,537957,237657,812617,204968
"587",2011-08-10,67966,335394,538021,237686,812715,204993
"588",2011-08-11,67974,335434,538086,237714,812813,205017
"589",2011-08-12,67982,335475,538151,237743,812910,205042
"590",2011-08-13,67990,335515,538216,237772,813008,205067
"591",2011-08-14,67998,335556,538281,237800,813106,205091
"592",2011-08-15,68007,335596,538345,237829,813204,205116
"593",2011-08-16,68015,335636,538410,237857,813302,205141
"594",2011-08-17,68023,335677,538475,237886,813400,205165
"595",2011-08-18,68031,335717,538540,237915,813498,205190
"596",2011-08-19,68039,335758,538605,237943,813596,205215
"597",2011-08-20,68048,335798,538669,237972,813693,205240
"598",2011-08-21,68056,335838,538734,238001,813791,205264
"599",2011-08-22,68064,335879,538799,238029,813889,205289
"600",2011-08-23,68072,335919,538864,238058,813987,205314
"601",2011-08-24,68080,335959,538929,238086,814085,205338
"602",2011-08-25,68089,336000,538993,238115,814183,205363
"603",2011-08-26,68097,336040,539058,238144,814281,205388
"604",2011-08-27,68105,336081,539123,238172,814379,205412
"605",2011-08-28,68113,336121,539188,238201,814476,205437
"606",2011-08-29,68121,336161,539252,238230,814574,205462
"607",2011-08-30,68129,336202,539317,238258,814672,205486
"608",2011-08-31,68138,336242,539382,238287,814770,205511
"609",2011-09-01,68146,336283,539447,238315,814868,205536
"610",2011-09-02,68154,336323,539512,238344,814966,205560
"611",2011-09-03,68162,336363,539576,238373,815064,205585
"612",2011-09-04,68170,336404,539641,238401,815162,205610
"613",2011-09-05,68179,336444,539706,238430,815259,205635
"614",2011-09-06,68187,336485,539771,238459,815357,205659
"615",2011-09-07,68195,336525,539836,238487,815455,205684
"616",2011-09-08,68203,336565,539900,238516,815553,205709
"617",2011-09-09,68211,336606,539965,238544,815651,205733
"618",2011-09-10,68219,336646,540030,238573,815749,205758
"619",2011-09-11,68228,336687,540095,238602,815847,205783
"620",2011-09-12,68236,336727,540160,238630,815945,205807
"621",2011-09-13,68244,336767,540224,238659,816042,205832
"622",2011-09-14,68252,336808,540289,238688,816140,205857
"623",2011-09-15,68260,336848,540354,238716,816238,205881
"624",2011-09-16,68269,336888,540419,238745,816336,205906
"625",2011-09-17,68277,336929,540484,238773,816434,205931
"626",2011-09-18,68285,336969,540548,238802,816532,205955
"627",2011-09-19,68293,337010,540613,238831,816630,205980
"628",2011-09-20,68301,337050,540678,238859,816728,206005
"629",2011-09-21,68309,337090,540743,238888,816825,206030
"630",2011-09-22,68318,337131,540808,238917,816923,206054
"631",2011-09-23,68326,337171,540872,238945,817021,206079
"632",2011-09-24,68334,337212,540937,238974,817119,206104
"633",2011-09-25,68342,337252,541002,239002,817217,206128
"634",2011-09-26,68350,337292,541067,239031,817315,206153
"635",2011-09-27,68359,337333,541132,239060,817413,206178
"636",2011-09-28,68367,337373,541196,239088,817511,206202
"637",2011-09-29,68375,337414,541261,239117,817608,206227
"638",2011-09-30,68383,337454,541326,239146,817706,206252
"639",2011-10-01,68391,337494,541391,239174,817804,206276
"640",2011-10-02,68399,337535,541455,239203,817902,206301
"641",2011-10-03,68408,337575,541520,239231,818000,206326
"642",2011-10-04,68416,337616,541585,239260,818098,206350
"643",2011-10-05,68424,337656,541650,239289,818196,206375
"644",2011-10-06,68432,337696,541715,239317,818294,206400
"645",2011-10-07,68440,337737,541779,239346,818391,206425
"646",2011-10-08,68449,337777,541844,239375,818489,206449
"647",2011-10-09,68457,337817,541909,239403,818587,206474
"648",2011-10-10,68465,337858,541974,239432,818685,206499
"649",2011-10-11,68473,337898,542039,239460,818783,206523
"650",2011-10-12,68481,337939,542103,239489,818881,206548
"651",2011-10-13,68489,337979,542168,239518,818979,206573
"652",2011-10-14,68498,338019,542233,239546,819077,206597
"653",2011-10-15,68506,338060,542298,239575,819174,206622
"654",2011-10-16,68514,338100,542363,239604,819272,206647
"655",2011-10-17,68522,338141,542427,239632,819370,206671
"656",2011-10-18,68530,338181,542492,239661,819468,206696
"657",2011-10-19,68539,338221,542557,239689,819566,206721
"658",2011-10-20,68547,338262,542622,239718,819664,206745
"659",2011-10-21,68555,338302,542687,239747,819762,206770
"660",2011-10-22,68563,338343,542751,239775,819860,206795
"661",2011-10-23,68571,338383,542816,239804,819958,206820
"662",2011-10-24,68580,338423,542881,239833,820055,206844
"663",2011-10-25,68588,338464,542946,239861,820153,206869
"664",2011-10-26,68596,338504,543011,239890,820251,206894
"665",2011-10-27,68604,338545,543075,239918,820349,206918
"666",2011-10-28,68612,338585,543140,239947,820447,206943
"667",2011-10-29,68620,338625,543205,239976,820545,206968
"668",2011-10-30,68629,338666,543270,240004,820643,206992
"669",2011-10-31,68637,338706,543335,240033,820741,207017
"670",2011-11-01,68645,338746,543399,240062,820838,207042
"671",2011-11-02,68653,338787,543464,240090,820936,207066
"672",2011-11-03,68661,338827,543529,240119,821034,207091
"673",2011-11-04,68670,338868,543594,240147,821132,207116
"674",2011-11-05,68678,338908,543659,240176,821230,207140
"675",2011-11-06,68686,338948,543723,240205,821328,207165
"676",2011-11-07,68694,338989,543788,240233,821426,207190
"677",2011-11-08,68702,339029,543853,240262,821524,207215
"678",2011-11-09,68710,339070,543918,240291,821621,207239
"679",2011-11-10,68719,339110,543982,240319,821719,207264
"680",2011-11-11,68727,339150,544047,240348,821817,207289
"681",2011-11-12,68735,339191,544112,240376,821915,207313
"682",2011-11-13,68743,339231,544177,240405,822013,207338
"683",2011-11-14,68751,339272,544242,240434,822111,207363
"684",2011-11-15,68760,339312,544306,240462,822209,207387
"685",2011-11-16,68768,339352,544371,240491,822307,207412
"686",2011-11-17,68776,339393,544436,240520,822404,207437
"687",2011-11-18,68784,339433,544501,240548,822502,207461
"688",2011-11-19,68792,339474,544566,240577,822600,207486
"689",2011-11-20,68800,339514,544630,240605,822698,207511
"690",2011-11-21,68809,339554,544695,240634,822796,207535
"691",2011-11-22,68817,339595,544760,240663,822894,207560
"692",2011-11-23,68825,339635,544825,240691,822992,207585
"693",2011-11-24,68833,339676,544890,240720,823090,207610
"694",2011-11-25,68841,339716,544954,240749,823187,207634
"695",2011-11-26,68850,339756,545019,240777,823285,207659
"696",2011-11-27,68858,339797,545084,240806,823383,207684
"697",2011-11-28,68866,339837,545149,240834,823481,207708
"698",2011-11-29,68874,339877,545214,240863,823579,207733
"699",2011-11-30,68882,339918,545278,240892,823677,207758
"700",2011-12-01,68890,339958,545343,240920,823775,207782
"701",2011-12-02,68899,339999,545408,240949,823873,207807
"702",2011-12-03,68907,340039,545473,240978,823970,207832
"703",2011-12-04,68915,340079,545538,241006,824068,207856
"704",2011-12-05,68923,340120,545602,241035,824166,207881
"705",2011-12-06,68931,340160,545667,241063,824264,207906
"706",2011-12-07,68940,340201,545732,241092,824362,207930
"707",2011-12-08,68948,340241,545797,241121,824460,207955
"708",2011-12-09,68956,340281,545862,241149,824558,207980
"709",2011-12-10,68964,340322,545926,241178,824656,208005
"710",2011-12-11,68972,340362,545991,241207,824753,208029
"711",2011-12-12,68981,340403,546056,241235,824851,208054
"712",2011-12-13,68989,340443,546121,241264,824949,208079
"713",2011-12-14,68997,340483,546185,241292,825047,208103
"714",2011-12-15,69005,340524,546250,241321,825145,208128
"715",2011-12-16,69013,340564,546315,241350,825243,208153
"716",2011-12-17,69021,340605,546380,241378,825341,208177
"717",2011-12-18,69030,340645,546445,241407,825439,208202
"718",2011-12-19,69038,340685,546509,241436,825536,208227
"719",2011-12-20,69046,340726,546574,241464,825634,208251
"720",2011-12-21,69054,340766,546639,241493,825732,208276
"721",2011-12-22,69062,340806,546704,241521,825830,208301
"722",2011-12-23,69071,340847,546769,241550,825928,208325
"723",2011-12-24,69079,340887,546833,241579,826026,208350
"724",2011-12-25,69087,340928,546898,241607,826124,208375
"725",2011-12-26,69095,340968,546963,241636,826222,208400
"726",2011-12-27,69103,341008,547028,241665,826319,208424
"727",2011-12-28,69111,341049,547093,241693,826417,208449
"728",2011-12-29,69120,341089,547157,241722,826515,208474
"729",2011-12-30,69128,341130,547222,241750,826613,208498
"730",2011-12-31,69136,341170,547287,241779,826711,208523
"731",2012-01-01,69145,341212,547355,241809,826813,208549
"732",2012-01-02,69153,341254,547422,241839,826915,208574
"733",2012-01-03,69162,341296,547490,241869,827017,208600
"734",2012-01-04,69170,341338,547557,241898,827119,208626
"735",2012-01-05,69179,341381,547625,241928,827221,208652
"736",2012-01-06,69187,341423,547692,241958,827323,208677
"737",2012-01-07,69196,341465,547760,241988,827425,208703
"738",2012-01-08,69204,341507,547827,242018,827527,208729
"739",2012-01-09,69213,341549,547895,242048,827629,208755
"740",2012-01-10,69221,341591,547962,242077,827731,208780
"741",2012-01-11,69230,341633,548030,242107,827833,208806
"742",2012-01-12,69238,341675,548097,242137,827935,208832
"743",2012-01-13,69247,341717,548165,242167,828037,208857
"744",2012-01-14,69255,341759,548232,242197,828139,208883
"745",2012-01-15,69264,341802,548300,242227,828241,208909
"746",2012-01-16,69273,341844,548368,242256,828343,208935
"747",2012-01-17,69281,341886,548435,242286,828445,208960
"748",2012-01-18,69290,341928,548503,242316,828547,208986
"749",2012-01-19,69298,341970,548570,242346,828649,209012
"750",2012-01-20,69307,342012,548638,242376,828751,209038
"751",2012-01-21,69315,342054,548705,242406,828853,209063
"752",2012-01-22,69324,342096,548773,242435,828955,209089
"753",2012-01-23,69332,342138,548840,242465,829057,209115
"754",2012-01-24,69341,342180,548908,242495,829159,209141
"755",2012-01-25,69349,342223,548975,242525,829261,209166
"756",2012-01-26,69358,342265,549043,242555,829363,209192
"757",2012-01-27,69366,342307,549110,242585,829465,209218
"758",2012-01-28,69375,342349,549178,242614,829567,209243
"759",2012-01-29,69383,342391,549246,242644,829669,209269
"760",2012-01-30,69392,342433,549313,242674,829771,209295
"761",2012-01-31,69401,342475,549381,242704,829874,209321
"762",2012-02-01,69409,342517,549448,242734,829976,209346
"763",2012-02-02,69418,342559,549516,242764,830078,209372
"764",2012-02-03,69426,342601,549583,242793,830180,209398
